9/12/12	4461.02	4459.91
9/11/12	4442.38	4431.66
9/10/12	4449.46	4437.93
9/7/12	4421.37	4298.42
9/6/12	4271.56	4225.27
9/5/12	4222.16	4181.72
9/4/12	4196.08	4232.51
9/3/12	4231.87	4138.28
8/31/12	4137.80	4109.51
8/30/12	4123.26	4196.88
8/29/12	4205.27	4200.74
8/28/12	4213.32	4184.46
8/27/12	4200.15	4261.94
8/24/12	4278.33	4336.81
8/23/12	4346.28	4339.32
8/22/12	4339.83	4382.30
8/21/12	4379.27	4323.57
8/20/12	4323.20	4285.34
8/17/12	4313.29	4334.65
8/16/12	4341.42	4366.69
8/15/12	4391.31	4371.16
8/14/12	4386.77	4395.98
8/13/12	4400.04	4478.07
8/10/12	4484.80	4487.61
8/9/12	4493.46	4409.20
8/8/12	4415.06	4435.75
8/7/12	4436.81	4389.50
8/6/12	4389.93	4277.60
8/3/12	4288.85	4215.87
8/2/12	4207.54	4229.91
8/1/12	4235.63	4171.64
7/31/12	4178.35	4219.14
7/30/12	4223.54	4282.91
7/27/12	4289.40	4324.06
7/26/12	4318.09	4348.39
7/25/12	4350.35	4356.13
7/24/12	4366.42	4294.08
7/23/12	4314.78	4332.01
7/20/12	4355.22	4395.73
7/19/12	4408.77	4375.56
7/18/12	4379.15	4378.28
7/17/12	4383.22	4360.03
7/16/12	4374.69	4527.39
7/13/12	4541.21	4555.10
7/12/12	4561.27	4488.70
7/11/12	4501.31	4464.46
7/10/12	4470.71	4493.25
7/9/12	4506.73	4549.60
7/6/12	4568.34	4478.67
7/5/12	4463.65	4517.51
7/4/12	4537.26	4579.26
7/3/12	4571.79	4550.24
7/2/12	4550.05	4498.63
6/29/12	4477.79	4405.84
6/28/12	4423.04	4476.09
6/27/12	4469.28	4457.34
6/26/12	4460.52	4451.92
6/25/12	4472.30	4542.59
6/21/12	4559.59	4620.22
6/20/12	4633.91	4652.34
6/19/12	4644.27	4668.87
6/18/12	4671.34	4645.00
6/15/12	4634.76	4644.06
6/14/12	4637.42	4662.08
6/13/12	4667.65	4591.57
6/12/12	4585.56	4570.19
6/11/12	4588.10	4511.67
6/8/12	4509.49	4564.87
6/7/12	4535.86	4608.91
6/6/12	4571.78	4578.32
6/5/12	4571.44	4575.49
6/4/12	4572.32	4624.34
6/1/12	4685.31	4701.85
5/31/12	4704.39	4645.06
5/30/12	4671.34	4653.52
5/29/12	4659.94	4591.69
5/28/12	4588.63	4505.26
5/25/12	4523.63	4588.29
5/24/12	4590.74	4636.38
5/23/12	4644.54	4654.81
5/22/12	4659.65	4618.64
5/21/12	4599.03	4570.55
5/18/12	4578.22	4617.67
5/17/12	4644.17	4592.06
5/16/12	4590.12	4659.57
5/15/12	4667.00	4628.22
5/14/12	4661.68	4719.89
5/11/12	4690.38	4717.99
5/10/12	4729.20	4717.33
5/9/12	4715.27	4760.20
5/8/12	4793.73	4801.76
5/7/12	4797.55	4717.81
5/4/12	4734.07	4684.53
5/3/12	4683.62	4655.39
5/2/12	4664.18	4647.05
4/27/12	4595.57	4621.80
4/26/12	4632.66	4642.38
4/25/12	4639.48	4598.52
4/24/12	4615.87	4608.12
4/23/12	4637.02	4716.22
4/20/12	4718.94	4689.65
4/19/12	4692.88	4703.73
4/18/12	4705.82	4619.51
4/17/12	4609.03	4644.88
4/16/12	4646.71	4631.50
4/13/12	4653.08	4651.83
4/12/12	4641.33	4548.04
4/11/12	4547.62	4490.91
4/10/12	4540.81	4490.65
4/9/12	4508.64	4556.40
4/6/12	4568.00	4547.28
4/5/12	4550.55	4412.57
3/30/12	4413.17	4424.75
3/29/12	4426.89	4473.07
3/28/12	4494.03	4663.96
3/27/12	4680.32	4723.07
3/26/12	4707.58	4680.41
3/23/12	4688.38	4741.46
3/22/12	4754.70	4770.12
3/21/12	4775.76	4803.86
3/20/12	4786.90	4898.37
3/19/12	4916.47	4887.09
3/16/12	4895.38	4773.40
3/15/12	4766.25	4776.47
3/14/12	4783.79	4989.68
3/13/12	4972.15	4922.37
3/12/12	4924.45	4903.02
3/9/12	4902.87	4817.91
3/8/12	4806.26	4763.29
3/7/12	4747.95	4694.07
3/6/12	4743.69	4768.53
3/5/12	4781.82	4808.93
3/2/12	4794.90	4716.36
3/1/12	4709.19	4670.65
2/29/12	4690.79	4738.34
2/28/12	4749.40	4770.86
2/27/12	4790.47	4786.88
2/24/12	4772.90	4722.19
2/23/12	4726.80	4694.48
2/22/12	4694.01	4591.69
2/21/12	4583.17	4529.84
2/20/12	4528.26	4575.87
2/17/12	4517.57	4552.85
2/16/12	4539.92	4560.77
2/15/12	4567.38	4508.45
2/14/12	4513.80	4515.16
2/13/12	4513.72	4417.35
2/10/12	4460.05	4434.72
2/9/12	4447.22	4407.43
2/8/12	4416.62	4287.56
2/7/12	4292.98	4350.06
2/6/12	4369.14	4339.64
2/3/12	4330.39	4250.76
2/2/12	4252.12	4186.94
2/1/12	4175.30	4178.71
1/31/12	4188.04	4182.85
1/30/12	4184.39	4233.28
1/20/12	4210.46	4132.71
1/19/12	4124.63	4055.04
1/18/12	4062.33	4200.02
1/17/12	4187.77	3980.23
1/16/12	3986.39	4097.01
1/13/12	4146.57	4300.37
1/12/12	4299.97	4300.58
1/11/12	4321.28	4334.90
1/10/12	4339.79	4164.38
1/9/12	4167.50	4036.07
1/6/12	4042.32	4018.44
1/5/12	4034.53	4155.21
1/4/12	4181.81	4322.05
12/30/11	4295.86	4211.99
12/29/11	4209.29	4168.42
12/28/11	4189.72	4174.25
12/27/11	4201.85	4295.81
12/26/11	4305.49	4334.35
12/23/11	4350.94	4318.29
12/22/11	4331.15	4331.22
12/21/11	4364.79	4507.69
12/20/11	4479.56	4485.35
12/19/11	4500.31	4478.97
12/16/11	4508.06	4394.39
12/15/11	4399.23	4441.65
12/14/11	4468.31	4528.06
12/13/11	4547.82	4645.29
12/12/11	4661.98	4712.90
12/9/11	4719.58	4739.35
12/8/11	4774.84	4764.54
12/7/11	4771.69	4751.26
12/6/11	4751.68	4729.49
12/5/11	4743.00	4894.47
12/2/11	4907.52	4986.38
12/1/11	5009.45	5051.52
11/30/11	4919.12	5096.97
11/29/11	5102.02	5068.35
11/28/11	5030.76	5032.10
11/25/11	5025.69	5055.52
11/24/11	5060.44	5012.11
11/23/11	5056.76	5080.35
11/22/11	5072.15	5052.21
11/21/11	5091.12	5081.40
11/18/11	5086.41	5192.20
11/17/11	5231.15	5226.45
11/16/11	5229.32	5378.06
11/15/11	5379.33	5355.78
11/14/11	5359.53	5266.76
11/11/11	5234.94	5245.38
11/10/11	5247.65	5248.60
11/9/11	5307.47	5235.85
11/8/11	5219.77	5294.09
11/7/11	5282.79	5304.77
11/4/11	5320.97	5312.50
11/3/11	5285.49	5276.72
11/2/11	5256.96	5071.21
11/1/11	5149.20	5105.82
10/31/11	5146.80	5133.43
10/28/11	5139.69	5090.39
10/27/11	5034.19	5042.50
10/26/11	5030.46	4962.21
10/25/11	4991.30	4849.86
10/24/11	4853.11	4773.62
10/21/11	4761.56	4841.25
10/20/11	4845.76	4960.76
10/19/11	4986.51	5029.21
10/18/11	5029.77	5129.37
10/17/11	5158.32	5134.46
10/14/11	5125.46	5148.35
10/13/11	5154.53	5088.67
10/12/11	5094.11	4905.92
10/11/11	4923.48	5060.65
10/10/11	4951.19	5008.82
9/30/11	4990.43	5002.73
9/29/11	4996.65	5072.99
9/28/11	5109.43	5207.71
9/27/11	5179.29	5190.52
9/26/11	5159.55	5216.48
9/23/11	5254.57	5200.87
9/22/11	5298.78	5407.09
9/21/11	5446.68	5296.69
9/20/11	5296.36	5282.73
9/19/11	5296.34	5391.30
9/16/11	5409.37	5432.74
9/15/11	5415.62	5405.52
9/14/11	5396.23	5365.90
9/13/11	5352.67	5371.44
9/9/11	5441.76	5497.77
9/8/11	5489.87	5536.32
9/7/11	5514.41	5429.21
9/6/11	5405.07	5442.91
9/5/11	5477.71	5542.77
9/2/11	5585.16	5631.88
9/1/11	5640.47	5684.56
8/31/11	5675.07	5706.74
8/30/11	5710.71	5788.61
8/29/11	5759.71	5774.34
8/26/11	5803.50	5788.53
8/25/11	5800.12	5698.24
8/24/11	5696.19	5716.04
8/23/11	5687.86	5632.44
8/22/11	5617.22	5687.11
8/19/11	5689.69	5622.93
8/18/11	5720.18	5833.19
8/17/11	5838.81	5864.12
8/16/11	5875.98	5926.32
8/15/11	5920.43	5875.23
8/12/11	5858.94	5841.80
8/11/11	5810.72	5612.40
8/10/11	5714.77	5706.30
8/9/11	5634.22	5482.25
8/8/11	5628.94	5762.21
8/5/11	5837.37	5747.83
8/4/11	5920.94	5896.49
8/3/11	5888.84	5795.27
8/2/11	5852.12	5855.27
8/1/11	5880.73	5861.12
7/29/11	5878.68	5943.12
7/28/11	5948.31	5918.03
7/27/11	5965.62	5845.14
7/26/11	5873.06	5834.43
7/25/11	5855.55	6048.19
7/22/11	6082.83	6060.91
7/21/11	6055.64	6119.97
7/20/11	6122.27	6160.77
7/19/11	6129.08	6170.03
7/18/11	6197.90	6190.38
7/15/11	6177.97	6119.37
7/14/11	6138.65	6129.17
7/13/11	6121.50	6023.62
7/12/11	6026.19	6050.89
7/11/11	6095.03	6018.87
7/8/11	6039.10	6047.81
7/7/11	6056.59	6028.32
7/6/11	6032.57	5976.08
7/5/11	5993.28	5978.04
7/4/11	5967.87	5861.74
7/1/11	5838.92	5832.14
6/30/11	5816.12	5716.78
6/29/11	5720.07	5769.07
6/28/11	5772.46	5753.43
6/27/11	5750.86	5694.68
6/24/11	5678.89	5534.61
6/23/11	5544.87	5416.41
6/22/11	5431.76	5425.70
6/21/11	5423.39	5363.76
6/20/11	5357.12	5434.24
6/17/11	5439.38	5494.34
6/16/11	5486.55	5558.11
6/15/11	5597.47	5645.22
6/14/11	5658.38	5589.77
6/13/11	5588.08	5565.77
6/10/11	5604.16	5593.54
6/9/11	5604.78	5708.50
6/8/11	5716.16	5702.40
6/7/11	5711.27	5646.09
6/3/11	5651.45	5554.40
6/2/11	5560.03	5584.65
6/1/11	5638.12	5577.76
5/31/11	5580.80	5493.08
5/30/11	5488.39	5510.74
5/27/11	5532.42	5636.77
5/26/11	5645.02	5726.40
5/25/11	5707.33	5793.69
5/24/11	5803.43	5802.84
5/23/11	5830.14	6011.99
5/20/11	6019.85	6028.54
5/19/11	6033.74	6057.67
5/18/11	6044.12	6000.72
5/17/11	6012.22	6012.27
5/16/11	6012.85	6005.73
5/13/11	6016.50	5991.57
5/12/11	5993.02	6054.67
5/11/11	6087.31	6103.96
5/10/11	6102.74	6098.19
5/9/11	6090.27	6062.31
5/6/11	6054.76	5972.68
5/5/11	6006.91	5957.16
5/4/11	5980.88	6101.59
5/3/11	6120.37	6058.53
4/29/11	6050.05	5983.55
4/28/11	5982.91	6153.21
4/27/11	6140.70	6209.09
4/26/11	6199.07	6246.81
4/25/11	6262.98	6360.33
4/22/11	6371.27	6423.22
4/21/11	6428.61	6407.11
4/20/11	6398.55	6358.76
4/19/11	6372.79	6394.93
4/18/11	6428.16	6415.06
4/15/11	6433.80	6459.06
4/14/11	6465.45	6482.98
4/13/11	6483.69	6375.37
4/12/11	6392.54	6427.29
4/11/11	6441.65	6527.43
4/8/11	6514.46	6439.08
4/7/11	6442.49	6406.35
4/6/11	6405.64	6439.67
4/1/11	6456.60	6409.47
3/31/11	6397.67	6458.67
3/30/11	6444.91	6494.85
3/29/11	6499.91	6637.45
3/28/11	6653.06	6763.69
3/25/11	6743.76	6707.60
3/24/11	6707.26	6721.26
3/23/11	6715.00	6635.22
3/22/11	6631.21	6674.09
3/21/11	6673.24	6735.77
3/18/11	6734.26	6739.28
3/17/11	6697.40	6757.54
3/16/11	6812.78	6711.85
3/15/11	6724.04	6759.66
3/14/11	6770.31	6689.80
3/11/11	6712.64	6706.66
3/10/11	6734.33	6750.57
3/9/11	6760.11	6745.24
3/8/11	6735.21	6712.83
3/7/11	6717.40	6659.37
3/4/11	6633.43	6578.29
3/3/11	6585.86	6722.40
3/2/11	6719.86	6739.72
3/1/11	6758.66	6744.35
2/28/11	6732.99	6679.54
2/25/11	6661.01	6636.90
2/24/11	6642.05	6574.85
2/23/11	6580.13	6493.73
2/22/11	6515.81	6695.06
2/21/11	6681.13	6522.71
2/18/11	6565.29	6625.45
2/17/11	6632.65	6604.84
2/16/11	6592.23	6486.11
2/15/11	6497.98	6517.72
2/14/11	6508.34	6411.36
2/11/11	6397.45	6297.20
2/10/11	6295.20	6113.13
2/9/11	6117.71	6151.76
2/1/11	6196.81	6182.69
1/31/11	6180.68	6113.05
1/28/11	6121.61	6067.64
1/27/11	6076.09	5927.82
1/26/11	5967.19	5848.68
1/25/11	5845.76	5894.47
1/24/11	5910.35	6097.78
1/21/11	6101.09	6059.61
1/20/11	6080.93	6310.53
1/19/11	6314.32	6166.60
1/18/11	6164.29	6112.41
1/17/11	6140.00	6373.83
1/14/11	6434.86	6545.98
1/13/11	6556.85	6574.17
1/12/11	6541.56	6532.91
1/11/11	6516.86	6555.84
1/10/11	6584.03	6764.24
1/7/11	6770.15	6792.15
1/6/11	6804.59	6851.24
1/5/11	6865.59	6862.55
1/4/11	6896.76	6852.90
12/31/10	6828.98	6680.97
12/30/10	6681.35	6632.32
12/29/10	6632.47	6472.51
12/28/10	6464.95	6554.84
12/27/10	6593.00	6770.08
12/24/10	6764.16	6849.05
12/23/10	6892.00	7011.80
12/22/10	7025.67	7109.72
12/21/10	7099.98	7056.74
12/20/10	7049.00	7144.32
12/17/10	7120.57	7110.19
12/16/10	7116.22	7108.27
12/15/10	7123.08	7158.55
12/14/10	7158.17	7121.76
12/13/10	7105.72	6957.51
12/10/10	6918.15	6785.29
12/9/10	6811.10	6896.68
12/8/10	6940.37	6943.60
12/7/10	6949.18	6775.10
12/6/10	6783.93	6892.47
12/3/10	6878.84	6939.27
12/2/10	6941.15	7005.20
12/1/10	6914.81	6908.18
11/30/10	6936.97	7083.62
11/29/10	7104.40	7077.51
11/26/10	7098.78	7111.94
11/25/10	7119.05	7129.49
11/24/10	7085.45	6882.54
11/23/10	6919.10	6986.29
11/22/10	7007.13	6866.15
11/19/10	6898.24	6722.11
11/18/10	6673.41	6579.75
11/17/10	6536.39	6667.95
11/16/10	6759.75	7063.83
11/15/10	7055.88	6894.97
11/12/10	6871.39	7286.42
11/11/10	7333.21	7351.72
11/10/10	7375.12	7306.88
11/9/10	7329.49	7287.64
11/8/10	7288.04	7189.70
11/5/10	7159.76	7116.45
11/4/10	7046.20	6879.55
11/3/10	6894.87	7014.76
11/2/10	7028.87	7132.10
11/1/10	7118.96	6962.01
10/29/10	6942.16	6847.40
10/28/10	6826.24	6814.17
10/27/10	6829.07	6894.36
10/26/10	6895.46	6881.00
10/25/10	6859.06	6679.86
10/22/10	6665.05	6572.27
10/21/10	6577.44	6526.54
10/20/10	6500.99	6329.14
10/19/10	6442.53	6212.36
10/18/10	6219.53	6345.37
10/15/10	6348.84	6286.61
10/14/10	6318.37	6528.48
10/13/10	6517.16	6457.94
10/12/10	6465.46	6447.26
10/11/10	6467.26	6516.75
10/8/10	6492.47	6388.94
9/30/10	6332.36	6204.94
9/29/10	6235.84	6301.66
9/28/10	6305.67	6323.35
9/27/10	6337.58	6198.75
9/21/10	6169.18	6176.24
9/20/10	6162.17	6215.71
9/17/10	6209.30	6198.38
9/16/10	6190.50	6346.16
9/15/10	6365.45	6476.99
9/14/10	6475.21	6455.97
